session_id,label,step_0_delta_time,step_0_step_gap,step_0_loss_val,step_0_loss_velocity,step_0_time_per_index,step_0_is_compute_phase,step_0_cum_time_norm,step_1_delta_time,step_1_step_gap,step_1_loss_val,step_1_loss_velocity,step_1_time_per_index,step_1_is_compute_phase,step_1_cum_time_norm,step_2_delta_time,step_2_step_gap,step_2_loss_val,step_2_loss_velocity,step_2_time_per_index,step_2_is_compute_phase,step_2_cum_time_norm,step_3_delta_time,step_3_step_gap,step_3_loss_val,step_3_loss_velocity,step_3_time_per_index,step_3_is_compute_phase,step_3_cum_time_norm,step_4_delta_time,step_4_step_gap,step_4_loss_val,step_4_loss_velocity,step_4_time_per_index,step_4_is_compute_phase,step_4_cum_time_norm,step_5_delta_time,step_5_step_gap,step_5_loss_val,step_5_loss_velocity,step_5_time_per_index,step_5_is_compute_phase,step_5_cum_time_norm,step_6_delta_time,step_6_step_gap,step_6_loss_val,step_6_loss_velocity,step_6_time_per_index,step_6_is_compute_phase,step_6_cum_time_norm,step_7_delta_time,step_7_step_gap,step_7_loss_val,step_7_loss_velocity,step_7_time_per_index,step_7_is_compute_phase,step_7_cum_time_norm,step_8_delta_time,step_8_step_gap,step_8_loss_val,step_8_loss_velocity,step_8_time_per_index,step_8_is_compute_phase,step_8_cum_time_norm,step_9_delta_time,step_9_step_gap,step_9_loss_val,step_9_loss_velocity,step_9_time_per_index,step_9_is_compute_phase,step_9_cum_time_norm,step_10_delta_time,step_10_step_gap,step_10_loss_val,step_10_loss_velocity,step_10_time_per_index,step_10_is_compute_phase,step_10_cum_time_norm
142,1,0,0,0,0,0,0,0,1.104,96,0.7193,0.6515398550724638,0.011500000000000002,1,0.036800000000000006,0.604,96,0.001,-1.189238411,0.006291666666666667,1,0.05693333333333333,0.604,96,0.001,0,0.006291666666666667,1,0.07706666666666666,0.604,96,1.1845,1.9594370860927157,0.006291666666666667,1,0.0972,0.604,96,0.4324,-1.245198675,0.006291666666666667,1,0.11733333333333333,0.605,96,0.267,-0.27338843,0.006302083333333333,1,0.1375,2.218,0,0,-0.12037872,2.218,0,0.21143333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,1.721,1,1.1977,0.6959325973271353,1.721,1,0.05736666666666667,1.154,1,0.9428,-0.220883882,1.154,1,0.09583333333333334,1.135,1,0.7381,-0.180352423,1.135,1,0.13366666666666666,1.222,1,0.578,-0.13101473,1.222,1,0.1744,1.5,0,0,-0.385333333,1.5,0,0.22440000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,0,0,0,0,0,0,0,1.771,97,0.712,0.4020327498588368,0.018257731958762884,1,0.059033333333333333,1.272,97,0.2847,-0.335927673,0.01311340206185567,1,0.10143333333333333,1.272,97,0.7997,0.4048742138364779,0.01311340206185567,1,0.14383333333333334,1.272,97,0.8873,0.0688679245283019,0.01311340206185567,1,0.18623333333333333,1.272,97,0.7211,-0.130660377,0.01311340206185567,1,0.22863333333333333,1.272,97,1.2648,0.42743710691823894,0.01311340206185567,1,0.27103333333333335,1.272,97,0.151,-0.875628931,0.01311340206185567,1,0.31343333333333334,1.272,97,0.4737,0.25369496855345913,0.01311340206185567,1,0.35583333333333333,2.897,0,0,-0.16351398,2.897,0,0.45239999999999997,0,0,0,0,0,0,0
145,1,0,0,0,0,0,0,0,0.896,44,0.1361,0.15189732142857143,0.020363636363636365,1,0.029866666666666666,0.396,44,0.5612,1.0734848484848485,0.009000000000000001,1,0.04306666666666667,0.396,44,0.3304,-0.582828283,0.009000000000000001,1,0.056266666666666666,0.397,44,0.4403,0.2768261964735516,0.009022727272727273,1,0.06949999999999999,0.396,44,0.001,-1.109343434,0.009000000000000001,1,0.0827,0.396,44,0.001,0,0.009000000000000001,1,0.0959,0.397,44,0.001,0,0.009022727272727273,1,0.10913333333333333,0.396,44,0.4136,1.041919191919192,0.009000000000000001,1,0.12233333333333334,0.027,3,0.1004,-11.6,0.009,1,0.12323333333333333,2.501,0,0,-0.040143942,2.501,0,0.2066
146,1,0,0,0,0,0,0,0,2.529,132,0.3917,0.15488335310399368,0.019159090909090907,1,0.0843,2.03,132,0.7484,0.1757142857142857,0.015378787878787877,1,0.15196666666666667,2.029,132,1.15,0.19793001478560865,0.01537121212121212,1,0.2196,2.03,132,0.1177,-0.508522167,0.015378787878787877,1,0.28726666666666667,2.03,132,0.4938,0.18527093596059113,0.015378787878787877,1,0.3549333333333333,2.029,132,0.9141,0.20714637752587484,0.01537121212121212,1,0.42256666666666665,0.031,2,1.4261,16.51612903225806,0.0155,1,0.42360000000000003,3.044,0,0,-0.468495401,3.044,0,0.5250666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,2.052,1,1.5888,0.7742690058479532,2.052,1,0.0684,1.554,1,1.2562,-0.214028314,1.554,1,0.1202,1.585,1,0.992,-0.166687697,1.585,1,0.17303333333333332,0.949,0,0,-1.045310854,0.949,0,0.20466666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,1.749,1,1.446,0.8267581475128644,1.749,1,0.058300000000000005,1.197,1,1.1736,-0.227568922,1.197,1,0.09820000000000001,1.189,1,0.9396,-0.196804037,1.189,1,0.13783333333333334,1.222,1,0.7335,-0.168657938,1.222,1,0.17856666666666668,1.192,1,0.5976,-0.114010067,1.192,1,0.21830000000000002,1.09,0,0,-0.548256881,1.09,0,0.2546333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,2.258,1,1.4428,0.6389725420726307,2.258,1,0.07526666666666666,1.737,1,1.1665,-0.159067358,1.737,1,0.13316666666666668,1.734,1,0.9232,-0.140311419,1.734,1,0.19096666666666667,1.807,1,0.7389,-0.101992252,1.807,1,0.2512,1.735,1,0.5917,-0.084841499,1.735,1,0.3090333333333334,1.182,0,0,-0.500592217,1.182,0,0.3484333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,1.706,1,1.7705,1.0378077373974208,1.706,1,0.05686666666666666,1.252,1,1.4255,-0.275559105,1.252,1,0.09860000000000001,1.2,1,1.1225,-0.2525,1.2,1,0.1386,1.228,1,0.9113,-0.171986971,1.228,1,0.17953333333333335,1.287,1,0.7294,-0.141336441,1.287,1,0.22243333333333334,1.225,1,0.571,-0.129306122,1.225,1,0.26326666666666665,1.276,1,0.4428,-0.100470219,1.276,1,0.30579999999999996,0.549,0,0,-0.806557377,0.549,0,0.3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,0,0,0,0,0,0,0,1.66,122,0.3257,0.19620481927710845,0.01360655737704918,1,0.05533333333333333,1.161,122,0.1281,-0.170198105,0.009516393442622952,1,0.09403333333333334,1.161,122,0.4517,0.27872523686477174,0.009516393442622952,1,0.13273333333333334,1.161,122,0.5081,0.04857881136950905,0.009516393442622952,1,0.17143333333333333,1.161,122,0.0778,-0.370628768,0.009516393442622952,1,0.21013333333333334,0.038,4,0.0643,-0.355263158,0.0095,1,0.21139999999999998,2.446,0,0,-0.026287817,2.446,0,0.2929333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,0,0,0,0,0,0,0,1.219,75,1.0097,0.8283018867924528,0.016253333333333335,1,0.040633333333333334,0.72,75,0.4469,-0.781666667,0.0096,1,0.06463333333333333,0.72,75,0.001,-0.619305556,0.0096,1,0.08863333333333333,0.72,75,0.073,0.09999999999999999,0.0096,1,0.11263333333333334,0.72,75,0.001,-0.1,0.0096,1,0.13663333333333333,0.72,75,0.4843,0.67125,0.0096,1,0.16063333333333332,0.719,75,0.0648,-0.583449235,0.009586666666666667,1,0.18460000000000001,0.02,2,0.001,-3.19,0.01,1,0.18526666666666666,3.242,0,0,-0.000308452,3.242,0,0.29333333333333333,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,1.82,1,1.6016,0.8799999999999999,1.82,1,0.06066666666666667,1.271,1,1.2689,-0.261762392,1.271,1,0.10303333333333334,1.323,1,1.022,-0.186621315,1.323,1,0.1471333333333333,1.278,1,0.802,-0.172143975,1.278,1,0.18973333333333334,1.303,1,0.6424,-0.122486569,1.303,1,0.23316666666666666,1.293,1,0.5256,-0.09033256,1.293,1,0.27626666666666666,1.241,1,0.4257,-0.080499597,1.241,1,0.3176333333333333,1.258,1,0.3304,-0.075755167,1.258,1,0.3595666666666667,0.592,0,0,-0.558108108,0.592,0,0.37929999999999997,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,2.464,1,1.3591,0.5515827922077922,2.464,1,0.08213333333333334,1.996,1,1.0804,-0.139629259,1.996,1,0.14866666666666667,1.957,1,0.8483,-0.118599898,1.957,1,0.2139,1.973,1,0.6643,-0.093258996,1.973,1,0.2796666666666667,2.027,1,0.5205,-0.070942279,2.027,1,0.34723333333333334,1.999,1,0.4231,-0.048724362,1.999,1,0.41386666666666666,1.988,1,0.3517,-0.035915493,1.988,1,0.48013333333333336,1.981,1,0.2667,-0.042907622,1.981,1,0.5461666666666667,0.663,0,0,-0.402262443,0.663,0,0.5682666666666666,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0.842,1,1.6366,1.943705463182898,0.842,1,0.028066666666666667,0.306,1,1.3027,-1.091176471,0.306,1,0.038266666666666664,0.36,1,1.0286,-0.761388889,0.36,1,0.05026666666666667,0.368,1,0.8128,-0.586413043,0.368,1,0.06253333333333333,1.145,0,0,-0.709868996,1.145,0,0.1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,1.559,1,1.8882,1.2111610006414368,1.559,1,0.05196666666666667,1.088,1,1.5281,-0.330974265,1.088,1,0.08823333333333333,1.057,1,1.2293,-0.28268685,1.057,1,0.12346666666666667,1.11,1,0.9889,-0.216576577,1.11,1,0.16046666666666667,1.078,1,0.7836,-0.190445269,1.078,1,0.19640000000000002,1.031,1,0.6246,-0.154219205,1.031,1,0.23076666666666668,0.788,0,0,-0.792639594,0.788,0,0.25703333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0.784,1,1.6083,2.05140306122449,0.784,1,0.026133333333333335,0.247,1,1.2693,-1.372469636,0.247,1,0.03436666666666666,0.257,1,1.0341,-0.915175097,0.257,1,0.04293333333333334,0.306,1,0.8183,-0.705228758,0.306,1,0.05313333333333334,0.256,1,0.6457,-0.67421875,0.256,1,0.06166666666666667,1.193,0,0,-0.54124057,1.193,0,0.10143333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0.825,1,1.61,1.9515151515151516,0.825,1,0.0275,0.338,1,1.2884,-0.95147929,0.338,1,0.038766666666666665,0.287,1,1.0214,-0.930313589,0.287,1,0.04833333333333333,0.657,0,0,-1.554642314,0.657,0,0.07023333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,1.397,1,1.8088,1.2947745168217608,1.397,1,0.046566666666666666,0.81,1,1.4476,-0.445925926,0.81,1,0.07356666666666666,0.835,1,1.1445,-0.362994012,0.835,1,0.10139999999999999,0.838,1,0.9127,-0.276610979,0.838,1,0.12933333333333333,0.532,0,0,-1.715601504,0.532,0,0.14706666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0.622,1,1.5687,2.5220257234726686,0.622,1,0.020733333333333333,0.145,1,1.2663,-2.085517241,0.145,1,0.025566666666666668,0.146,1,1.0312,-1.610273973,0.146,1,0.030433333333333333,0.151,1,0.8311,-1.325165563,0.151,1,0.03546666666666667,0.137,1,0.6768,-1.126277372,0.137,1,0.04003333333333334,0.196,1,0.55,-0.646938776,0.196,1,0.046566666666666666,0.645,0,0,-0.852713178,0.645,0,0.06806666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,1.741,1,1.6858,0.9682940838598506,1.741,1,0.05803333333333334,1.225,1,1.3466,-0.276897959,1.225,1,0.09886666666666667,1.294,1,1.0774,-0.208037094,1.294,1,0.142,1.22,1,0.8818,-0.160327869,1.22,1,0.18266666666666667,1.293,1,0.7034,-0.137973705,1.293,1,0.22576666666666664,1.294,1,0.5566,-0.113446677,1.294,1,0.26890000000000003,1.285,1,0.4326,-0.096498054,1.285,1,0.31173333333333336,0.884,0,0,-0.489366516,0.884,0,0.3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,1.664,1,1.9187,1.153064903846154,1.664,1,0.055466666666666664,1.102,1,1.5377,-0.345735027,1.102,1,0.0922,1.167,1,1.2266,-0.266580977,1.167,1,0.1311,1.185,1,0.9994,-0.191729958,1.185,1,0.1706,1.166,1,0.816,-0.15728988,1.166,1,0.20946666666666666,0.671,0,0,-1.21609538,0.671,0,0.23183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,0,0,0,0,0,0,0,2.099,115,0.531,0.2529776083849452,0.01825217391304348,1,0.06996666666666668,1.599,115,0.001,-0.331457161,0.013904347826086957,1,0.12326666666666666,1.599,115,0.7014,0.4380237648530332,0.013904347826086957,1,0.17656666666666665,1.6,115,0.5772,-0.077625,0.01391304347826087,1,0.22990000000000002,1.599,115,0.2037,-0.23358349,0.013904347826086957,1,0.2832,1.599,115,0.001,-0.126766729,0.013904347826086957,1,0.3365,0.07,5,0.1394,1.9771428571428569,0.014000000000000002,1,0.3388333333333333,2.501,0,0,-0.055737705,2.501,0,0.4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,1.235,1,1.4909,1.2072064777327933,1.235,1,0.04116666666666667,0.671,1,1.1866,-0.453502235,0.671,1,0.06353333333333333,0.668,1,0.9548,-0.347005988,0.668,1,0.0858,0.685,1,0.7617,-0.28189781,0.685,1,0.10863333333333333,0.711,1,0.5988,-0.229113924,0.711,1,0.13233333333333333,0.96,0,0,-0.62375,0.96,0,0.16433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0.611,1,1.9354,3.16759410801964,0.611,1,0.020366666666666665,0.151,1,1.529,-2.691390728,0.151,1,0.0254,0.138,1,1.2204,-2.236231884,0.138,1,0.030000000000000002,0.133,1,0.9893,-1.737593985,0.133,1,0.03443333333333333,0.116,1,0.7746,-1.850862069,0.116,1,0.0383,0.16,1,0.614,-1.00375,0.16,1,0.04363333333333333,0.17,1,0.4982,-0.681176471,0.17,1,0.049300000000000004,0.156,1,0.4058,-0.592307692,0.156,1,0.0545,0.667,0,0,-0.608395802,0.667,0,0.07673333333333333,0,0,0,0,0,0,0
166,1,0,0,0,0,0,0,0,3.511,228,0.8198,0.23349473084591282,0.015399122807017544,1,0.11703333333333334,3.011,228,0.001,-0.271936234,0.013206140350877194,1,0.2174,3.011,228,0.0354,0.01142477582198605,0.013206140350877194,1,0.31776666666666664,0.027,2,0.1604,4.629629629629629,0.0135,1,0.3186666666666667,2.25,0,0,-0.071288889,2.25,0,0.39366666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,1.339,1,1.9979,1.492083644510829,1.339,1,0.04463333333333333,0.788,1,1.6145,-0.486548223,0.788,1,0.07089999999999999,0.814,1,1.2805,-0.41031941,0.814,1,0.09803333333333333,0.776,1,1.0082,-0.350902062,0.776,1,0.1239,0.845,1,0.8112,-0.233136095,0.845,1,0.15206666666666668,0.587,0,0,-1.381942078,0.587,0,0.17163333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0.691,1,1.3835,2.002170767004342,0.691,1,0.023033333333333333,0.121,1,1.0898,-2.427272727,0.121,1,0.02706666666666667,0.18,1,0.889,-1.115555556,0.18,1,0.03306666666666667,0.153,1,0.7086,-1.179084967,0.153,1,0.03816666666666667,0.168,1,0.5553,-0.9125,0.168,1,0.04376666666666666,0.109,1,0.4623,-0.853211009,0.109,1,0.0474,0.153,1,0.3534,-0.711764706,0.153,1,0.0525,0.126,1,0.277,-0.606349206,0.126,1,0.0567,0.676,0,0,-0.409763314,0.676,0,0.07923333333333332,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,2.082,1,1.5376,0.7385206532180596,2.082,1,0.06939999999999999,1.564,1,1.2277,-0.19814578,1.564,1,0.12153333333333333,1.54,1,0.9924,-0.152792208,1.54,1,0.17286666666666667,1.216,0,0,-0.816118421,1.216,0,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,0,0,0,0,0,0,0,2.859,155,0.3018,0.10556138509968521,0.01844516129032258,1,0.0953,2.359,155,0.001,-0.127511657,0.015219354838709677,1,0.17393333333333333,2.359,155,0.3852,0.16286562102585841,0.015219354838709677,1,0.25256666666666666,2.359,155,0.0038,-0.161678677,0.015219354838709677,1,0.3312,0.016,1,0.001,-0.175,0.016,1,0.3317333333333333,3.501,0,0,-0.000285633,3.501,0,0.4484333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,2.406,1,1.2782,0.5312551953449709,2.406,1,0.08020000000000001,1.838,1,1.015,-0.143199129,1.838,1,0.14146666666666666,1.863,1,0.7988,-0.116049383,1.863,1,0.20356666666666667,1.821,1,0.6569,-0.077924217,1.821,1,0.26426666666666665,1.898,1,0.5203,-0.071970495,1.898,1,0.32753333333333334,1.842,1,0.4273,-0.050488599,1.842,1,0.3889333333333333,1.852,1,0.3295,-0.052807775,1.852,1,0.45066666666666666,1.881,1,0.2521,-0.041148325,1.881,1,0.5133666666666666,1.167,0,0,-0.216023993,1.167,0,0.5522666666666667,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,2.339,1,1.4219,0.6079093629756306,2.339,1,0.07796666666666667,1.877,1,1.1177,-0.162067128,1.877,1,0.14053333333333334,1.785,1,0.9001,-0.121904762,1.785,1,0.20003333333333334,1.862,1,0.7197,-0.09688507,1.862,1,0.2621,1.873,1,0.5849,-0.071970101,1.873,1,0.32453333333333334,1.826,1,0.4646,-0.065881709,1.826,1,0.38539999999999996,1.847,1,0.3533,-0.060259881,1.847,1,0.4469666666666667,1.822,1,0.2642,-0.048902305,1.822,1,0.5077,0.538,0,0,-0.491078067,0.538,0,0.5256333333333333,0,0,0,0,0,0,0
173,1,0,0,0,0,0,0,0,1.142,51,0.7317,0.6407180385288967,0.022392156862745097,1,0.038066666666666665,0.643,51,0.2584,-0.736080871,0.012607843137254902,1,0.0595,0.642,51,0.2034,-0.085669782,0.012588235294117647,1,0.0809,0.643,51,0.04,-0.254121306,0.012607843137254902,1,0.10233333333333333,0.642,51,0.001,-0.060747664,0.012588235294117647,1,0.12373333333333333,0.643,51,0.4051,0.6284603421461897,0.012607843137254902,1,0.1451666666666667,0.642,51,0.001,-0.629439252,0.012588235294117647,1,0.16656666666666667,0.063,5,0.001,0,0.0126,1,0.16866666666666666,3.217,0,0,-0.000310849,3.217,0,0.2759,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,2.034,1,1.3306,0.6541789577187808,2.034,1,0.0678,1.537,1,1.0845,-0.160117111,1.537,1,0.11903333333333334,1.526,1,0.8635,-0.144823067,1.526,1,0.16990000000000002,1.549,1,0.6719,-0.123692705,1.549,1,0.22153333333333333,1.499,1,0.5344,-0.091727819,1.499,1,0.27149999999999996,0.919,0,0,-0.581501632,0.919,0,0.3021333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0.916,1,1.2047,1.315174672489083,0.916,1,0.030533333333333336,0.441,1,0.9661,-0.541043084,0.441,1,0.045233333333333334,0.459,1,0.7717,-0.423529412,0.459,1,0.060533333333333335,0.375,1,0.6079,-0.4368,0.375,1,0.07303333333333333,0.401,1,0.4849,-0.306733167,0.401,1,0.0864,0.449,1,0.3806,-0.232293987,0.449,1,0.10136666666666666,0.424,1,0.2945,-0.203066038,0.424,1,0.11549999999999999,0.918,0,0,-0.3208061,0.918,0,0.1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,1.103,1,1.8402,1.6683590208522212,1.103,1,0.03676666666666666,0.682,1,1.475,-0.535483871,0.682,1,0.0595,0.663,1,1.1936,-0.424434389,0.663,1,0.08159999999999999,0.679,1,0.9682,-0.331958763,0.679,1,0.10423333333333333,0.643,1,0.7692,-0.309486781,0.643,1,0.12566666666666668,0.635,1,0.6217,-0.232283465,0.635,1,0.14683333333333334,0.664,0,0,-0.936295181,0.664,0,0.16896666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0.619,1,1.615,2.6090468497576738,0.619,1,0.020633333333333333,0.166,1,1.2924,-1.943373494,0.166,1,0.026166666666666668,0.1,1,1.0508,-2.416,0.1,1,0.029500000000000002,0.1,1,0.8429,-2.079,0.1,1,0.03283333333333333,0.187,1,0.6645,-0.954010695,0.187,1,0.039066666666666666,0.184,1,0.5286,-0.738586957,0.184,1,0.045200000000000004,0.134,1,0.4285,-0.747014925,0.134,1,0.049666666666666665,0.187,1,0.3249,-0.554010695,0.187,1,0.0559,1.305,0,0,-0.248965517,1.305,0,0.0994,0,0,0,0,0,0,0
178,1,0,0,0,0,0,0,0,1.789,82,0.001,0.0005589714924538849,0.021817073170731706,1,0.05963333333333333,1.29,82,0.001,0,0.01573170731707317,1,0.10263333333333334,1.289,82,0.841,0.6516679596586501,0.01571951219512195,1,0.1456,1.29,82,0.3794,-0.357829457,0.01573170731707317,1,0.18860000000000002,0.016,1,0.001,-23.65,0.016,1,0.18913333333333335,3.317,0,0,-0.000301477,3.317,0,0.29969999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,0,0,0,0,0,0,0,2.396,112,0.0508,0.021202003338898164,0.02139285714285714,1,0.07986666666666667,1.896,112,0.1785,0.06735232067510548,0.016928571428571428,1,0.14306666666666665,1.897,112,0.3803,0.10637849235635215,0.0169375,1,0.2063,1.896,112,0.6975,0.16729957805907172,0.016928571428571428,1,0.2695,1.897,112,0.669,-0.015023722,0.0169375,1,0.3327333333333333,1.896,112,0.3746,-0.155274262,0.016928571428571428,1,0.39593333333333336,0.034,2,0.5444,4.9941176470588236,0.017,1,0.3970666666666667,2.83,0,0,-0.192367491,2.83,0,0.4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,0,0,0,0,0,0,0,4.09,217,0.001,0.0002444987775061125,0.018847926267281104,1,0.13633333333333333,3.59,217,0.3614,0.1003899721448468,0.016543778801843316,1,0.256,3.591,217,0.0895,-0.07571707,0.016548387096774194,1,0.37570000000000003,0.016,1,0.001,-5.53125,0.016,1,0.37623333333333336,3.601,0,0,-0.000277701,3.601,0,0.4962666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,1.144,1,1.3235,1.1569055944055944,1.144,1,0.03813333333333333,0.635,1,1.0565,-0.420472441,0.635,1,0.0593,0.612,1,0.8314,-0.367810458,0.612,1,0.07970000000000001,1.272,0,0,-0.653616352,1.272,0,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,1.991,1,1.6002,0.8037167252636865,1.991,1,0.06636666666666667,1.455,1,1.2828,-0.21814433,1.455,1,0.11486666666666667,1.502,1,1.0066,-0.183888149,1.502,1,0.16493333333333335,1.438,1,0.7913,-0.149721836,1.438,1,0.21286666666666668,1.497,1,0.6211,-0.113694055,1.497,1,0.26276666666666665,1.458,1,0.4798,-0.09691358,1.458,1,0.3113666666666666,1.296,0,0,-0.370216049,1.296,0,0.3545666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,1.785,1,1.9327,1.0827450980392157,1.785,1,0.0595,1.312,1,1.5386,-0.300381098,1.312,1,0.10323333333333333,1.322,1,1.2389,-0.226701967,1.322,1,0.1473,0.682,0,0,-1.816568915,0.682,0,0.17003333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,1.8,1,1.9028,1.0571111111111111,1.8,1,0.060000000000000005,1.228,1,1.5189,-0.31262215,1.228,1,0.10093333333333333,1.222,1,1.2282,-0.237888707,1.222,1,0.14166666666666666,1.288,1,0.9797,-0.192934783,1.288,1,0.18460000000000001,1.242,1,0.7932,-0.150161031,1.242,1,0.226,1.247,1,0.6425,-0.12085004,1.247,1,0.2675666666666666,0.869,0,0,-0.739355581,0.869,0,0.29653333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,0,0,0,0,0,0,0,1.127,107,0.001,0.0008873114463176575,0.010532710280373832,1,0.037566666666666665,0.627,107,0.3869,0.6154704944178628,0.00585981308411215,1,0.05846666666666667,0.627,107,0.001,-0.615470494,0.00585981308411215,1,0.07936666666666665,0.627,107,0.4673,0.7437001594896332,0.00585981308411215,1,0.10026666666666667,0.018,3,0.1411,-18.12222222,0.005999999999999999,1,0.10086666666666666,2.433,0,0,-0.057994246,2.433,0,0.18196666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,0,0,0,0,0,0,0,3.609,199,0.5398,0.14957051814907174,0.0181356783919598,1,0.1203,3.109,199,1.0802,0.17381794789321328,0.015623115577889448,1,0.22393333333333335,3.109,199,0.001,-0.347121261,0.015623115577889448,1,0.3275666666666667,3.109,199,0.5705,0.18317787069797362,0.015623115577889448,1,0.43119999999999997,0.016,1,0.7864,13.493749999999999,0.016,1,0.43173333333333336,2.892,0,0,-0.271922545,2.892,0,0.5281333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
