session_id,label,client_type,step_0_delta_time,step_0_cumulative_time,step_0_is_TRAINING_START,step_0_is_TRAINING_EPOCH,step_0_is_TRAINING_END,step_0_is_UPLOAD_SUCCESS,step_0_is_ATTACK_START,step_0_is_ATTACK_INIT,step_0_is_ATTACK_ITERATION,step_0_is_FILE_IO,step_0_is_UPLOAD_ATTEMPT,step_0_is_UPLOAD_DELAY,step_0_log_level,step_0_loss_value,step_0_loss_type,step_0_iteration_count,step_1_delta_time,step_1_cumulative_time,step_1_is_TRAINING_START,step_1_is_TRAINING_EPOCH,step_1_is_TRAINING_END,step_1_is_UPLOAD_SUCCESS,step_1_is_ATTACK_START,step_1_is_ATTACK_INIT,step_1_is_ATTACK_ITERATION,step_1_is_FILE_IO,step_1_is_UPLOAD_ATTEMPT,step_1_is_UPLOAD_DELAY,step_1_log_level,step_1_loss_value,step_1_loss_type,step_1_iteration_count,step_2_delta_time,step_2_cumulative_time,step_2_is_TRAINING_START,step_2_is_TRAINING_EPOCH,step_2_is_TRAINING_END,step_2_is_UPLOAD_SUCCESS,step_2_is_ATTACK_START,step_2_is_ATTACK_INIT,step_2_is_ATTACK_ITERATION,step_2_is_FILE_IO,step_2_is_UPLOAD_ATTEMPT,step_2_is_UPLOAD_DELAY,step_2_log_level,step_2_loss_value,step_2_loss_type,step_2_iteration_count,step_3_delta_time,step_3_cumulative_time,step_3_is_TRAINING_START,step_3_is_TRAINING_EPOCH,step_3_is_TRAINING_END,step_3_is_UPLOAD_SUCCESS,step_3_is_ATTACK_START,step_3_is_ATTACK_INIT,step_3_is_ATTACK_ITERATION,step_3_is_FILE_IO,step_3_is_UPLOAD_ATTEMPT,step_3_is_UPLOAD_DELAY,step_3_log_level,step_3_loss_value,step_3_loss_type,step_3_iteration_count,step_4_delta_time,step_4_cumulative_time,step_4_is_TRAINING_START,step_4_is_TRAINING_EPOCH,step_4_is_TRAINING_END,step_4_is_UPLOAD_SUCCESS,step_4_is_ATTACK_START,step_4_is_ATTACK_INIT,step_4_is_ATTACK_ITERATION,step_4_is_FILE_IO,step_4_is_UPLOAD_ATTEMPT,step_4_is_UPLOAD_DELAY,step_4_log_level,step_4_loss_value,step_4_loss_type,step_4_iteration_count,step_5_delta_time,step_5_cumulative_time,step_5_is_TRAINING_START,step_5_is_TRAINING_EPOCH,step_5_is_TRAINING_END,step_5_is_UPLOAD_SUCCESS,step_5_is_ATTACK_START,step_5_is_ATTACK_INIT,step_5_is_ATTACK_ITERATION,step_5_is_FILE_IO,step_5_is_UPLOAD_ATTEMPT,step_5_is_UPLOAD_DELAY,step_5_log_level,step_5_loss_value,step_5_loss_type,step_5_iteration_count,step_6_delta_time,step_6_cumulative_time,step_6_is_TRAINING_START,step_6_is_TRAINING_EPOCH,step_6_is_TRAINING_END,step_6_is_UPLOAD_SUCCESS,step_6_is_ATTACK_START,step_6_is_ATTACK_INIT,step_6_is_ATTACK_ITERATION,step_6_is_FILE_IO,step_6_is_UPLOAD_ATTEMPT,step_6_is_UPLOAD_DELAY,step_6_log_level,step_6_loss_value,step_6_loss_type,step_6_iteration_count,step_7_delta_time,step_7_cumulative_time,step_7_is_TRAINING_START,step_7_is_TRAINING_EPOCH,step_7_is_TRAINING_END,step_7_is_UPLOAD_SUCCESS,step_7_is_ATTACK_START,step_7_is_ATTACK_INIT,step_7_is_ATTACK_ITERATION,step_7_is_FILE_IO,step_7_is_UPLOAD_ATTEMPT,step_7_is_UPLOAD_DELAY,step_7_log_level,step_7_loss_value,step_7_loss_type,step_7_iteration_count,step_8_delta_time,step_8_cumulative_time,step_8_is_TRAINING_START,step_8_is_TRAINING_EPOCH,step_8_is_TRAINING_END,step_8_is_UPLOAD_SUCCESS,step_8_is_ATTACK_START,step_8_is_ATTACK_INIT,step_8_is_ATTACK_ITERATION,step_8_is_FILE_IO,step_8_is_UPLOAD_ATTEMPT,step_8_is_UPLOAD_DELAY,step_8_log_level,step_8_loss_value,step_8_loss_type,step_8_iteration_count,step_9_delta_time,step_9_cumulative_time,step_9_is_TRAINING_START,step_9_is_TRAINING_EPOCH,step_9_is_TRAINING_END,step_9_is_UPLOAD_SUCCESS,step_9_is_ATTACK_START,step_9_is_ATTACK_INIT,step_9_is_ATTACK_ITERATION,step_9_is_FILE_IO,step_9_is_UPLOAD_ATTEMPT,step_9_is_UPLOAD_DELAY,step_9_log_level,step_9_loss_value,step_9_loss_type,step_9_iteration_count,step_10_delta_time,step_10_cumulative_time,step_10_is_TRAINING_START,step_10_is_TRAINING_EPOCH,step_10_is_TRAINING_END,step_10_is_UPLOAD_SUCCESS,step_10_is_ATTACK_START,step_10_is_ATTACK_INIT,step_10_is_ATTACK_ITERATION,step_10_is_FILE_IO,step_10_is_UPLOAD_ATTEMPT,step_10_is_UPLOAD_DELAY,step_10_log_level,step_10_loss_value,step_10_loss_type,step_10_iteration_count,step_11_delta_time,step_11_cumulative_time,step_11_is_TRAINING_START,step_11_is_TRAINING_EPOCH,step_11_is_TRAINING_END,step_11_is_UPLOAD_SUCCESS,step_11_is_ATTACK_START,step_11_is_ATTACK_INIT,step_11_is_ATTACK_ITERATION,step_11_is_FILE_IO,step_11_is_UPLOAD_ATTEMPT,step_11_is_UPLOAD_DELAY,step_11_log_level,step_11_loss_value,step_11_loss_type,step_11_iteration_count,step_12_delta_time,step_12_cumulative_time,step_12_is_TRAINING_START,step_12_is_TRAINING_EPOCH,step_12_is_TRAINING_END,step_12_is_UPLOAD_SUCCESS,step_12_is_ATTACK_START,step_12_is_ATTACK_INIT,step_12_is_ATTACK_ITERATION,step_12_is_FILE_IO,step_12_is_UPLOAD_ATTEMPT,step_12_is_UPLOAD_DELAY,step_12_log_level,step_12_loss_value,step_12_loss_type,step_12_iteration_count
124,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.515,0.515,0,1,0,0,0,0,0,0,0,0,0,2.1429,1,0.01,0.312,0.827,0,1,0,0,0,0,0,0,0,0,0,1.5191,1,0.02,0.253,1.08,0,1,0,0,0,0,0,0,0,0,0,1.0989,1,0.03,0.321,1.401,0,1,0,0,0,0,0,0,0,0,0,0.7987,1,0.04,0.235,1.636,0,1,0,0,0,0,0,0,0,0,0,0.5786,1,0.05,0.1,1.736,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.426,0.426,0,1,0,0,0,0,0,0,0,0,0,2.1384,1,0.01,0.23,0.656,0,1,0,0,0,0,0,0,0,0,0,1.5235,1,0.02,0.399,1.055,0,1,0,0,0,0,0,0,0,0,0,1.116,1,0.03,0.29,1.345,0,1,0,0,0,0,0,0,0,0,0,0.8066,1,0.04,0.288,1.633,0,1,0,0,0,0,0,0,0,0,0,0.5897,1,0.05,0.1,1.733,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.833,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.596,0.596,0,1,0,0,0,0,0,0,0,0,0,2.1245,1,0.01,0.231,0.827,0,1,0,0,0,0,0,0,0,0,0,1.5144,1,0.02,0.282,1.109,0,1,0,0,0,0,0,0,0,0,0,1.0966,1,0.03,0.301,1.41,0,1,0,0,0,0,0,0,0,0,0,0.7991,1,0.04,0.22,1.63,0,1,0,0,0,0,0,0,0,0,0,0.5928,1,0.05,0.1,1.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.45,0.45,0,1,0,0,0,0,0,0,0,0,0,2.1103,1,0.01,0.207,0.657,0,1,0,0,0,0,0,0,0,0,0,1.4948,1,0.02,0.321,0.978,0,1,0,0,0,0,0,0,0,0,0,1.0891,1,0.03,0.272,1.25,0,1,0,0,0,0,0,0,0,0,0,0.8082,1,0.04,0.238,1.488,0,1,0,0,0,0,0,0,0,0,0,0.5957,1,0.05,0.1,1.588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.688,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.921,4.171,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.246,7.417,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.913,11.33,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.203,14.533,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.514,18.047,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.57,20.617,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.986,23.603,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,24.103,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.612,25.715,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,26.215,0,0,0,0,0,0,0,0,0,1,2,0,0,0
129,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.479,0.479,0,1,0,0,0,0,0,0,0,0,0,2.1321,1,0.01,0.244,0.723,0,1,0,0,0,0,0,0,0,0,0,1.5047,1,0.02,0.376,1.099,0,1,0,0,0,0,0,0,0,0,0,1.0765,1,0.03,0.268,1.367,0,1,0,0,0,0,0,0,0,0,0,0.7772,1,0.04,0.314,1.681,0,1,0,0,0,0,0,0,0,0,0,0.5679,1,0.05,0.1,1.781,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.881,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.468,0.468,0,1,0,0,0,0,0,0,0,0,0,2.1129,1,0.01,0.336,0.804,0,1,0,0,0,0,0,0,0,0,0,1.4927,1,0.02,0.32,1.124,0,1,0,0,0,0,0,0,0,0,0,1.0919,1,0.03,0.334,1.458,0,1,0,0,0,0,0,0,0,0,0,0.8075,1,0.04,0.309,1.767,0,1,0,0,0,0,0,0,0,0,0,0.6024,1,0.05,0.1,1.867,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.967,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.54,0.54,0,1,0,0,0,0,0,0,0,0,0,2.1212,1,0.01,0.279,0.819,0,1,0,0,0,0,0,0,0,0,0,1.5101,1,0.02,0.323,1.142,0,1,0,0,0,0,0,0,0,0,0,1.089,1,0.03,0.263,1.405,0,1,0,0,0,0,0,0,0,0,0,0.7912,1,0.04,0.276,1.681,0,1,0,0,0,0,0,0,0,0,0,0.5848,1,0.05,0.1,1.781,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.881,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.468,0.468,0,1,0,0,0,0,0,0,0,0,0,2.1431,1,0.01,0.247,0.715,0,1,0,0,0,0,0,0,0,0,0,1.5102,1,0.02,0.283,0.998,0,1,0,0,0,0,0,0,0,0,0,1.1071,1,0.03,0.211,1.209,0,1,0,0,0,0,0,0,0,0,0,0.8202,1,0.04,0.375,1.584,0,1,0,0,0,0,0,0,0,0,0,0.5996,1,0.05,0.1,1.684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.784,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.444,2.694,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.765,5.459,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.246,8.705,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.723,12.428,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.356,15.784,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.305,19.089,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.129,22.218,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.718,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.166,23.884,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.384,0,0,0,0,0,0,0,0,0,1,2,0,0,0
134,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.442,0.442,0,1,0,0,0,0,0,0,0,0,0,2.1193,1,0.01,0.281,0.723,0,1,0,0,0,0,0,0,0,0,0,1.5216,1,0.02,0.341,1.064,0,1,0,0,0,0,0,0,0,0,0,1.1011,1,0.03,0.306,1.37,0,1,0,0,0,0,0,0,0,0,0,0.787,1,0.04,0.229,1.599,0,1,0,0,0,0,0,0,0,0,0,0.5802,1,0.05,0.1,1.699,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.799,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.491,0.491,0,1,0,0,0,0,0,0,0,0,0,2.1149,1,0.01,0.328,0.819,0,1,0,0,0,0,0,0,0,0,0,1.5027,1,0.02,0.376,1.195,0,1,0,0,0,0,0,0,0,0,0,1.0738,1,0.03,0.205,1.4,0,1,0,0,0,0,0,0,0,0,0,0.7821,1,0.04,0.375,1.775,0,1,0,0,0,0,0,0,0,0,0,0.5579,1,0.05,0.1,1.875,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.975,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.539,0.539,0,1,0,0,0,0,0,0,0,0,0,2.1102,1,0.01,0.316,0.855,0,1,0,0,0,0,0,0,0,0,0,1.5215,1,0.02,0.375,1.23,0,1,0,0,0,0,0,0,0,0,0,1.0836,1,0.03,0.295,1.525,0,1,0,0,0,0,0,0,0,0,0,0.7719,1,0.04,0.253,1.778,0,1,0,0,0,0,0,0,0,0,0,0.5853,1,0.05,0.1,1.878,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.978,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.618,2.868,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.871,6.739,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.997,9.736,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.18,12.916,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.977,15.893,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.731,18.624,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.717,22.341,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.841,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.909,25.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,26.25,0,0,0,0,0,0,0,0,0,1,2,0,0,0
138,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.791,4.041,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.946,7.987,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.323,11.31,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.954,14.264,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.154,16.418,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.857,19.275,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.436,21.711,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.211,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.044,24.255,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.755,0,0,0,0,0,0,0,0,0,1,2,0,0,0
139,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.596,0.596,0,1,0,0,0,0,0,0,0,0,0,2.1298,1,0.01,0.367,0.963,0,1,0,0,0,0,0,0,0,0,0,1.5078,1,0.02,0.33,1.293,0,1,0,0,0,0,0,0,0,0,0,1.1019,1,0.03,0.327,1.62,0,1,0,0,0,0,0,0,0,0,0,0.8046,1,0.04,0.235,1.855,0,1,0,0,0,0,0,0,0,0,0,0.5754,1,0.05,0.1,1.955,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.597,0.597,0,1,0,0,0,0,0,0,0,0,0,2.146,1,0.01,0.365,0.962,0,1,0,0,0,0,0,0,0,0,0,1.5369,1,0.02,0.238,1.2,0,1,0,0,0,0,0,0,0,0,0,1.1154,1,0.03,0.256,1.456,0,1,0,0,0,0,0,0,0,0,0,0.806,1,0.04,0.291,1.747,0,1,0,0,0,0,0,0,0,0,0,0.6055,1,0.05,0.1,1.847,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.947,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.575,0.575,0,1,0,0,0,0,0,0,0,0,0,2.1216,1,0.01,0.331,0.906,0,1,0,0,0,0,0,0,0,0,0,1.5312,1,0.02,0.303,1.209,0,1,0,0,0,0,0,0,0,0,0,1.1145,1,0.03,0.33,1.539,0,1,0,0,0,0,0,0,0,0,0,0.8064,1,0.04,0.218,1.757,0,1,0,0,0,0,0,0,0,0,0,0.5993,1,0.05,0.1,1.857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.957,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.54,0.54,0,1,0,0,0,0,0,0,0,0,0,2.1121,1,0.01,0.285,0.825,0,1,0,0,0,0,0,0,0,0,0,1.5205,1,0.02,0.386,1.211,0,1,0,0,0,0,0,0,0,0,0,1.0976,1,0.03,0.398,1.609,0,1,0,0,0,0,0,0,0,0,0,0.7816,1,0.04,0.35,1.959,0,1,0,0,0,0,0,0,0,0,0,0.572,1,0.05,0.1,2.059,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.159,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.504,0.504,0,1,0,0,0,0,0,0,0,0,0,2.1225,1,0.01,0.252,0.756,0,1,0,0,0,0,0,0,0,0,0,1.5119,1,0.02,0.323,1.079,0,1,0,0,0,0,0,0,0,0,0,1.0709,1,0.03,0.369,1.448,0,1,0,0,0,0,0,0,0,0,0,0.792,1,0.04,0.278,1.726,0,1,0,0,0,0,0,0,0,0,0,0.5836,1,0.05,0.1,1.826,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48,0.48,0,1,0,0,0,0,0,0,0,0,0,2.12,1,0.01,0.348,0.828,0,1,0,0,0,0,0,0,0,0,0,1.5235,1,0.02,0.395,1.223,0,1,0,0,0,0,0,0,0,0,0,1.0783,1,0.03,0.23,1.453,0,1,0,0,0,0,0,0,0,0,0,0.7828,1,0.04,0.304,1.757,0,1,0,0,0,0,0,0,0,0,0,0.5593,1,0.05,0.1,1.857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.957,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.412,0.412,0,1,0,0,0,0,0,0,0,0,0,2.1369,1,0.01,0.285,0.697,0,1,0,0,0,0,0,0,0,0,0,1.528,1,0.02,0.269,0.966,0,1,0,0,0,0,0,0,0,0,0,1.1121,1,0.03,0.297,1.263,0,1,0,0,0,0,0,0,0,0,0,0.7974,1,0.04,0.24,1.503,0,1,0,0,0,0,0,0,0,0,0,0.604,1,0.05,0.1,1.603,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.795,4.045,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.148,6.193,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.52,8.713,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.245,11.958,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.97,15.928,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.9,18.828,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.538,22.366,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.866,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.008,23.874,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.374,0,0,0,0,0,0,0,0,0,1,2,0,0,0
