label,len,t0_event,t0_dur,t0_cpu,t0_io,t0_days,t0_area,t0_rec,t0_exp,t1_event,t1_dur,t1_cpu,t1_io,t1_days,t1_area,t1_rec,t1_exp,t2_event,t2_dur,t2_cpu,t2_io,t2_days,t2_area,t2_rec,t2_exp,t3_event,t3_dur,t3_cpu,t3_io,t3_days,t3_area,t3_rec,t3_exp,t4_event,t4_dur,t4_cpu,t4_io,t4_days,t4_area,t4_rec,t4_exp,t5_event,t5_dur,t5_cpu,t5_io,t5_days,t5_area,t5_rec,t5_exp,t6_event,t6_dur,t6_cpu,t6_io,t6_days,t6_area,t6_rec,t6_exp,t7_event,t7_dur,t7_cpu,t7_io,t7_days,t7_area,t7_rec,t7_exp,t8_event,t8_dur,t8_cpu,t8_io,t8_days,t8_area,t8_rec,t8_exp,t9_event,t9_dur,t9_cpu,t9_io,t9_days,t9_area,t9_rec,t9_exp,t10_event,t10_dur,t10_cpu,t10_io,t10_days,t10_area,t10_rec,t10_exp,t11_event,t11_dur,t11_cpu,t11_io,t11_days,t11_area,t11_rec,t11_exp,t12_event,t12_dur,t12_cpu,t12_io,t12_days,t12_area,t12_rec,t12_exp,t13_event,t13_dur,t13_cpu,t13_io,t13_days,t13_area,t13_rec,t13_exp,t14_event,t14_dur,t14_cpu,t14_io,t14_days,t14_area,t14_rec,t14_exp,t15_event,t15_dur,t15_cpu,t15_io,t15_days,t15_area,t15_rec,t15_exp,t16_event,t16_dur,t16_cpu,t16_io,t16_days,t16_area,t16_rec,t16_exp,t17_event,t17_dur,t17_cpu,t17_io,t17_days,t17_area,t17_rec,t17_exp,t18_event,t18_dur,t18_cpu,t18_io,t18_days,t18_area,t18_rec,t18_exp,t19_event,t19_dur,t19_cpu,t19_io,t19_days,t19_area,t19_rec,t19_exp
0,23,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,168,5000,0,0.0,4,2476.08,38.619,0.917,0,0,5000,5.619,4,1372.124,47.19,0.97,0,0,5000,0.0,4,1756.286,64.795,0.856,0,0,5000,12.166,4,1743.263,71.575,0.895,0,0,5000,0.0,4,2761.946,51.753,0.877,0,0,5000,2.602,4,1641.988,64.475,0.924,0,0,5000,11.014,4,2918.885,46.131,0.969,0,0,5000,0.0,4,1061.897,22.095,0.902,0,0,5000,0.0,4,2435.025,22.287,0.948,0,0,5000,0.0,4,1696.392,60.34,0.85,0,0,5000,0.0,4,1953.698,57.028,0.925,0,0,5000,10.51,4,1481.632,45.707,0.892,0,0,5000,4.364,4,2432.56,25.822,0.964,0,0,5000,0.0,4,2096.231,63.58,0.952,0,0,5000,2.487,4,2327.665,44.445,0.906,0,0,5000,0.0,4,2293.394,65.827,0.805,0,0,5000,0.0,4,1687.625,64.029,0.965,0,0,5000,5.952,4,1637.84,29.709,0.88,0,0,5000,9.335
1,29,1,0,0.0,1.0,0,0,0,9.535,2,0,0.0,1.0,27,1000,0,14.68,3,0.0,36.853,0.012,0,0,20000,0.0,5,1552.371,39.041,1.0,0,0,1,0.0,5,1406.641,82.822,1.0,0,0,1,0.0,5,1284.156,43.938,1.0,0,0,1,9.087,5,2049.606,55.897,1.0,0,0,1,0.0,5,1367.358,55.123,1.0,0,0,1,3.375,5,1494.791,66.978,1.0,0,0,1,28.351,5,628.814,23.479,1.0,0,0,1,0.0,5,909.441,54.85,1.0,0,0,1,4.394,5,1946.067,25.64,1.0,0,0,1,9.268,5,1190.171,55.608,1.0,0,0,1,0.0,5,1406.844,35.075,1.0,0,0,1,14.769,5,1410.067,61.929,1.0,0,0,1,0.0,5,1200.878,74.324,1.0,0,0,1,0.0,5,2381.79,47.832,1.0,0,0,1,5.159,5,967.571,52.102,1.0,0,0,1,12.124,5,1520.672,52.731,1.0,0,0,1,6.95,5,1620.627,54.078,1.0,0,0,1,12.382
0,37,1,0,0.0,1.0,0,0,0,0.0,2,0,19.979,1.0,249,5000,0,21.428,4,2312.869,71.45,0.935,0,0,5000,0.0,4,1901.76,48.23,0.893,0,0,5000,0.0,4,1955.943,54.578,0.977,0,0,5000,0.0,4,2645.414,61.949,0.974,0,0,5000,0.0,4,2108.258,71.463,0.947,0,0,5000,0.0,4,2369.512,44.99,0.937,0,0,5000,0.0,4,1768.899,58.403,0.833,0,0,5000,13.306,4,2360.609,61.486,0.903,0,0,5000,12.054,4,1727.58,73.249,0.84,0,0,5000,0.944,4,2078.192,28.68,0.854,0,0,5000,1.003,4,2276.145,43.088,0.836,0,0,5000,0.0,4,1921.512,76.356,0.832,0,0,5000,2.362,4,957.004,40.068,0.867,0,0,5000,13.944,4,1469.702,38.819,0.955,0,0,5000,0.397,4,1877.882,69.072,0.939,0,0,5000,8.109,4,1599.543,32.942,0.83,0,0,5000,11.54,4,1816.813,54.143,0.895,0,0,5000,0.0,4,3016.474,49.459,0.932,0,0,5000,0.0
0,39,1,0,6.945,1.0,0,0,0,0.0,2,0,0.812,1.0,218,5000,0,4.349,4,2323.754,68.977,0.937,0,0,5000,3.93,4,2264.659,47.922,0.934,0,0,5000,5.102,4,1591.17,21.913,0.848,0,0,5000,0.0,4,1496.544,20.461,0.933,0,0,5000,0.0,4,1767.988,29.132,0.807,0,0,5000,0.0,4,1745.92,27.141,0.865,0,0,5000,0.0,4,1650.532,22.912,0.945,0,0,5000,0.0,4,2458.467,25.741,0.969,0,0,5000,4.506,4,2199.824,69.549,0.946,0,0,5000,2.246,4,1912.702,51.795,0.828,0,0,5000,0.0,4,2186.774,53.821,0.952,0,0,5000,0.0,4,1498.627,68.103,0.842,0,0,5000,0.0,4,1619.066,59.98,0.815,0,0,5000,14.886,4,1471.068,79.816,0.931,0,0,5000,26.123,4,1975.289,57.837,0.85,0,0,5000,3.374,4,1602.642,26.367,0.971,0,0,5000,0.0,4,2631.069,53.391,0.802,0,0,5000,0.0,4,967.192,38.443,0.832,0,0,5000,0.0
0,20,1,0,0.0,1.0,0,0,0,13.343,2,0,0.0,1.0,193,5000,0,0.0,4,1645.168,68.605,0.976,0,0,5000,0.0,4,2086.77,57.286,0.979,0,0,5000,0.0,4,1806.614,19.632,0.87,0,0,5000,0.0,4,2484.283,28.494,0.872,0,0,5000,6.491,4,2301.388,55.681,0.93,0,0,5000,4.118,4,2237.312,71.381,0.814,0,0,5000,6.366,4,3093.771,44.053,0.96,0,0,5000,14.199,4,2099.608,54.851,0.842,0,0,5000,1.815,4,1937.201,28.461,0.86,0,0,5000,0.0,4,2077.585,73.158,0.898,0,0,5000,2.575,4,1450.723,72.522,0.924,0,0,5000,12.402,4,2273.717,46.569,0.887,0,0,5000,12.822,4,1448.959,30.93,0.85,0,0,5000,0.0,4,2045.11,53.852,0.847,0,0,5000,7.161,4,1588.744,81.918,0.842,0,0,5000,0.0,4,2169.851,49.269,0.92,0,0,5000,0.521,4,1720.297,35.872,0.839,0,0,5000,0.0,7,0.0,7.929,1.0,0,0,0,9678.198
0,35,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,265,5000,0,0.0,4,1676.526,75.907,0.948,0,0,5000,10.808,4,1928.769,27.504,0.97,0,0,5000,0.0,4,1558.676,37.929,0.821,0,0,5000,0.0,4,1786.391,55.52,0.95,0,0,5000,4.826,4,1839.127,28.177,0.954,0,0,5000,0.0,4,2539.994,28.413,0.833,0,0,5000,0.0,4,1434.809,54.717,0.827,0,0,5000,0.0,4,2738.656,80.76,0.978,0,0,5000,1.837,4,2086.924,48.751,0.924,0,0,5000,0.0,4,2005.242,55.541,0.802,0,0,5000,3.855,4,2084.729,59.429,0.817,0,0,5000,1.42,4,2527.386,31.307,0.938,0,0,5000,0.0,4,1696.825,55.555,0.819,0,0,5000,0.0,4,2053.174,52.151,0.851,0,0,5000,7.431,4,2842.317,63.276,0.917,0,0,5000,30.331,4,2166.135,14.369,0.823,0,0,5000,1.655,4,1948.514,47.227,0.888,0,0,5000,0.0,4,1636.746,76.906,0.823,0,0,5000,3.634
1,7,1,0,31.507,1.0,0,0,0,0.0,2,0,0.0,1.0,10,200,0,3.35,3,0.0,6.232,0.001,0,0,20000,0.0,5,5263.861,100.0,1.0,0,0,1,0.0,5,3698.228,100.0,1.0,0,0,1,8.625,5,5315.095,78.982,1.0,0,0,1,0.0,7,0.0,8.355,1.0,0,0,0,6.216,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,19,1,0,2.879,1.0,0,0,0,0.0,2,0,16.831,1.0,96,5000,0,0.0,4,1844.211,57.963,0.902,0,0,5000,0.0,4,1983.038,81.622,0.935,0,0,5000,2.948,4,1949.86,54.763,0.802,0,0,5000,0.0,4,2366.109,31.643,0.884,0,0,5000,5.684,4,2400.292,66.81,0.874,0,0,5000,0.0,4,1738.922,30.076,0.945,0,0,5000,0.0,4,1839.349,37.342,0.83,0,0,5000,0.0,4,2110.393,30.021,0.948,0,0,5000,0.0,4,1541.892,44.996,0.94,0,0,5000,0.0,4,1527.81,65.617,0.87,0,0,5000,0.0,4,1607.999,68.549,0.838,0,0,5000,14.711,4,1917.253,34.918,0.878,0,0,5000,8.484,4,1779.533,25.269,0.845,0,0,5000,3.481,4,1647.457,53.875,0.967,0,0,5000,0.0,4,1209.166,34.72,0.879,0,0,5000,0.0,4,1289.025,47.801,0.929,0,0,5000,0.0,7,0.0,12.107,1.0,0,0,0,13540.444,0,0.0,0.0,0.0,0,0,0,0.0
0,21,1,0,14.123,1.0,0,0,0,6.641,2,0,0.0,1.0,73,5000,0,0.0,4,1311.973,29.914,0.816,0,0,5000,0.0,4,1349.664,61.244,0.915,0,0,5000,0.0,4,1155.368,27.432,0.921,0,0,5000,0.0,4,2088.727,25.057,0.854,0,0,5000,8.789,4,2139.645,59.402,0.946,0,0,5000,1.51,4,1979.491,27.144,0.804,0,0,5000,0.0,4,2101.107,96.309,0.957,0,0,5000,15.304,4,2306.332,49.367,0.878,0,0,5000,0.0,4,1921.191,12.81,0.97,0,0,5000,13.594,4,1264.225,51.311,0.854,0,0,5000,0.0,4,1599.939,41.835,0.866,0,0,5000,0.0,4,2361.591,44.804,0.865,0,0,5000,3.052,4,2567.444,97.44,0.872,0,0,5000,13.045,4,2106.881,66.515,0.833,0,0,5000,8.374,4,2335.177,65.403,0.966,0,0,5000,11.292,4,1831.831,47.805,0.944,0,0,5000,7.615,4,3031.315,71.483,0.817,0,0,5000,0.0,4,993.042,73.518,0.951,0,0,5000,0.0
0,35,1,0,0.0,1.0,0,0,0,0.0,2,0,12.066,1.0,195,5000,0,0.0,4,2172.134,26.87,0.847,0,0,5000,13.831,4,1594.268,28.621,0.874,0,0,5000,11.308,4,2531.936,68.544,0.864,0,0,5000,1.033,4,2003.942,57.555,0.876,0,0,5000,0.0,4,1774.816,27.554,0.845,0,0,5000,0.0,4,1561.301,65.447,0.916,0,0,5000,0.412,4,2177.675,45.353,0.934,0,0,5000,0.0,4,1520.366,63.109,0.871,0,0,5000,15.383,4,2147.586,43.181,0.949,0,0,5000,12.113,4,1672.48,99.263,0.964,0,0,5000,1.493,4,2178.385,77.482,0.885,0,0,5000,7.229,4,1431.998,48.419,0.913,0,0,5000,3.166,4,1353.669,70.602,0.851,0,0,5000,0.0,4,1473.204,50.178,0.978,0,0,5000,0.0,4,1653.005,30.352,0.841,0,0,5000,0.0,4,2195.17,77.153,0.864,0,0,5000,0.0,4,2274.771,45.103,0.852,0,0,5000,0.0,4,2981.79,60.605,0.837,0,0,5000,0.0
0,42,1,0,10.718,1.0,0,0,0,2.982,2,0,6.916,1.0,142,5000,0,0.0,4,1474.603,61.899,0.844,0,0,5000,0.0,4,1845.441,54.344,0.805,0,0,5000,0.0,4,1874.173,6.889,0.857,0,0,5000,0.154,4,1918.904,47.813,0.941,0,0,5000,1.036,4,1883.0,58.574,0.887,0,0,5000,0.0,4,1912.217,48.855,0.905,0,0,5000,10.978,4,918.55,55.669,0.835,0,0,5000,6.078,4,1843.327,60.509,0.904,0,0,5000,0.0,4,1866.352,27.497,0.923,0,0,5000,5.44,4,2057.032,48.283,0.914,0,0,5000,0.0,4,1397.153,44.608,0.829,0,0,5000,0.0,4,922.762,32.014,0.802,0,0,5000,0.0,4,1569.582,39.932,0.931,0,0,5000,5.686,4,1018.816,40.068,0.873,0,0,5000,0.0,4,2259.822,60.997,0.823,0,0,5000,6.51,4,2171.495,63.392,0.831,0,0,5000,12.146,4,1393.625,30.873,0.875,0,0,5000,0.0,4,2572.257,43.822,0.862,0,0,5000,0.0
0,39,1,0,0.0,1.0,0,0,0,0.0,2,0,0.84,1.0,239,5000,0,14.8,4,1650.788,76.488,0.935,0,0,5000,8.269,4,2179.057,43.366,0.91,0,0,5000,8.665,4,1691.959,76.741,0.82,0,0,5000,9.055,4,2415.664,40.477,0.914,0,0,5000,1.461,4,1595.029,38.052,0.869,0,0,5000,0.0,4,1847.079,69.515,0.915,0,0,5000,0.0,4,2585.105,46.338,0.978,0,0,5000,0.0,4,1665.91,58.384,0.877,0,0,5000,0.0,4,2003.727,43.364,0.943,0,0,5000,9.242,4,2358.657,64.001,0.961,0,0,5000,0.0,4,1698.485,42.068,0.84,0,0,5000,0.0,4,1629.533,34.988,0.857,0,0,5000,0.0,4,1493.098,63.16,0.937,0,0,5000,0.0,4,2290.548,32.066,0.901,0,0,5000,0.0,4,1667.753,38.335,0.909,0,0,5000,7.183,4,2308.257,33.962,0.957,0,0,5000,13.632,4,2347.069,67.545,0.874,0,0,5000,0.0,4,2078.668,66.506,0.92,0,0,5000,7.905
1,7,1,0,7.531,1.0,0,0,0,0.0,2,0,4.854,1.0,10,200,0,0.0,3,0.0,26.011,0.001,0,0,20000,7.382,5,4724.886,96.968,1.0,0,0,1,8.931,5,4234.825,91.912,1.0,0,0,1,0.0,5,4351.532,83.833,1.0,0,0,1,9.611,7,0.0,0.0,1.0,0,0,0,3.084,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,9,1,0,0.0,1.0,0,0,0,7.144,2,0,0.0,1.0,5,362,0,0.0,3,0.0,51.254,0.002,0,0,10000,6.441,5,3921.497,83.52,1.0,0,0,1,10.409,5,2366.568,81.736,1.0,0,0,1,18.873,5,3194.371,90.298,1.0,0,0,1,0.0,5,2822.125,98.172,1.0,0,0,1,11.459,5,3124.8,62.768,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,39.822,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,11.227,1.0,0,0,0,3.084,2,0,4.107,1.0,10,200,0,0.0,3,0.0,10.84,0.0,0,0,20000,0.0,5,4453.619,91.562,1.0,0,0,1,15.195,5,3964.795,70.711,1.0,0,0,1,5.914,5,3061.699,76.702,1.0,0,0,1,0.0,7,0.0,2.68,1.0,0,0,0,13.397,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,18,1,0,0.0,1.0,0,0,0,0.0,2,0,13.31,1.0,152,5000,0,17.641,4,1798.402,49.477,0.813,0,0,5000,0.0,4,1965.392,64.726,0.854,0,0,5000,0.0,4,1725.022,58.308,0.954,0,0,5000,0.0,4,1874.392,75.302,0.901,0,0,5000,0.0,4,2221.927,75.396,0.888,0,0,5000,0.0,4,2436.932,51.981,0.973,0,0,5000,0.0,4,1479.515,54.904,0.858,0,0,5000,0.0,4,1347.101,49.84,0.894,0,0,5000,0.03,4,1502.29,69.306,0.857,0,0,5000,6.834,4,2060.613,43.147,0.924,0,0,5000,11.153,4,1536.286,29.984,0.865,0,0,5000,3.051,4,1330.853,85.98,0.958,0,0,5000,0.0,4,1139.44,45.11,0.807,0,0,5000,0.0,4,1511.724,47.14,0.962,0,0,5000,0.0,4,1539.864,49.909,0.883,0,0,5000,1.277,7,0.0,0.0,1.0,0,0,0,15476.027,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,19,1,0,14.695,1.0,0,0,0,0.0,2,0,21.411,1.0,262,5000,0,0.0,4,2132.45,75.168,0.912,0,0,5000,0.0,4,2483.171,67.432,0.945,0,0,5000,17.182,4,2025.716,50.498,0.864,0,0,5000,1.454,4,2220.485,43.598,0.974,0,0,5000,13.013,4,1812.492,45.488,0.881,0,0,5000,1.832,4,2599.676,50.099,0.843,0,0,5000,0.0,4,2389.573,64.69,0.827,0,0,5000,0.0,4,2662.086,31.061,0.813,0,0,5000,0.0,4,2372.291,71.893,0.878,0,0,5000,0.221,4,3094.233,54.967,0.807,0,0,5000,7.735,4,1894.088,22.968,0.847,0,0,5000,0.0,4,1254.618,81.605,0.918,0,0,5000,0.197,4,2047.386,24.074,0.88,0,0,5000,0.0,4,2038.651,74.195,0.911,0,0,5000,13.341,4,2094.195,50.105,0.941,0,0,5000,9.68,4,1516.324,76.748,0.962,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,5872.514,0,0.0,0.0,0.0,0,0,0,0.0
1,27,1,0,17.521,1.0,0,0,0,10.304,2,0,0.0,1.0,0,1000,0,0.0,3,0.0,22.142,0.003,0,0,20000,0.0,5,1055.055,57.894,1.0,0,0,1,3.655,5,2532.433,58.514,1.0,0,0,1,0.0,5,1297.182,83.932,1.0,0,0,1,0.0,5,1152.963,30.553,1.0,0,0,1,0.0,5,951.051,81.003,1.0,0,0,1,0.0,5,1522.923,55.567,1.0,0,0,1,4.238,5,1628.769,85.484,1.0,0,0,1,0.0,5,1714.823,56.86,1.0,0,0,1,1.019,5,623.869,21.979,1.0,0,0,1,5.764,5,1739.957,42.593,1.0,0,0,1,0.0,5,1562.122,45.626,1.0,0,0,1,12.305,5,1679.632,18.472,1.0,0,0,1,10.836,5,2363.65,50.726,1.0,0,0,1,2.964,5,1067.009,42.279,1.0,0,0,1,10.847,5,1625.134,46.736,1.0,0,0,1,0.0,5,1730.512,54.926,1.0,0,0,1,0.0,5,1777.466,16.934,1.0,0,0,1,12.69
0,20,1,0,0.0,1.0,0,0,0,0.0,2,0,15.35,1.0,257,5000,0,0.0,4,1801.971,46.111,0.819,0,0,5000,5.661,4,1046.036,44.018,0.891,0,0,5000,3.089,4,1747.336,40.788,0.954,0,0,5000,10.331,4,1771.472,40.8,0.85,0,0,5000,13.328,4,1242.564,40.465,0.803,0,0,5000,0.0,4,1955.948,80.89,0.964,0,0,5000,0.0,4,2045.671,16.167,0.824,0,0,5000,0.0,4,1962.177,61.246,0.964,0,0,5000,2.77,4,2209.941,57.639,0.861,0,0,5000,4.11,4,1850.876,57.369,0.906,0,0,5000,0.0,4,1663.006,41.692,0.935,0,0,5000,0.0,4,1235.99,15.248,0.805,0,0,5000,3.724,4,2454.197,34.343,0.815,0,0,5000,5.257,4,2128.261,79.602,0.921,0,0,5000,8.472,4,2491.011,53.703,0.811,0,0,5000,0.0,4,1517.79,52.034,0.951,0,0,5000,0.0,4,2315.871,61.261,0.899,0,0,5000,0.0,7,0.0,0.0,1.0,0,0,0,17226.353
0,23,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,117,5000,0,4.883,4,2333.448,26.905,0.894,0,0,5000,13.599,4,2298.534,34.889,0.897,0,0,5000,7.079,4,2196.233,56.538,0.931,0,0,5000,0.0,4,2011.089,16.266,0.819,0,0,5000,15.539,4,2028.872,69.784,0.937,0,0,5000,0.0,4,1953.259,45.613,0.824,0,0,5000,5.452,4,1920.409,63.284,0.931,0,0,5000,3.655,4,2201.201,48.915,0.905,0,0,5000,0.0,4,1657.681,29.74,0.871,0,0,5000,2.715,4,2241.984,48.456,0.892,0,0,5000,12.514,4,2037.277,74.886,0.927,0,0,5000,12.264,4,2480.099,22.967,0.879,0,0,5000,0.0,4,2703.038,49.336,0.826,0,0,5000,0.0,4,1290.245,49.861,0.965,0,0,5000,9.28,4,2126.89,27.542,0.926,0,0,5000,6.112,4,1350.223,22.958,0.978,0,0,5000,4.422,4,1543.781,53.225,0.961,0,0,5000,1.244,4,1097.739,54.667,0.937,0,0,5000,0.0
1,34,1,0,0.0,1.0,0,0,0,27.11,2,0,14.662,1.0,37,1000,0,0.0,3,0.0,38.284,0.011,0,0,20000,0.0,5,2723.824,95.985,1.0,0,0,1,6.119,5,1352.019,24.773,1.0,0,0,1,5.269,5,947.609,72.226,1.0,0,0,1,0.0,5,1716.1,74.588,1.0,0,0,1,0.0,5,1771.921,43.652,1.0,0,0,1,13.112,5,1470.399,55.596,1.0,0,0,1,12.067,5,1234.285,57.885,1.0,0,0,1,9.522,5,1985.158,17.962,1.0,0,0,1,0.0,5,1997.417,60.442,1.0,0,0,1,15.044,5,1761.671,63.547,1.0,0,0,1,0.0,5,1139.661,81.543,1.0,0,0,1,9.958,5,1123.499,44.693,1.0,0,0,1,0.0,5,2329.157,26.982,1.0,0,0,1,0.0,5,1084.303,41.839,1.0,0,0,1,7.137,5,1903.236,28.429,1.0,0,0,1,5.6,5,1403.338,55.791,1.0,0,0,1,12.32,5,1395.957,63.832,1.0,0,0,1,0.0
0,9,1,0,0.0,1.0,0,0,0,0.0,2,0,12.924,1.0,3,311,0,3.819,3,0.0,28.765,0.001,0,0,10000,9.436,5,1798.339,100.0,1.0,0,0,1,0.0,5,5090.826,91.974,1.0,0,0,1,0.0,5,3492.77,94.58,1.0,0,0,1,6.444,5,3589.905,78.467,1.0,0,0,1,2.727,5,2872.504,67.975,1.0,0,0,1,0.0,7,0.0,29.934,1.0,0,0,0,21.524,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,0.0,1.0,0,0,0,0.0,2,0,6.854,1.0,10,200,0,4.883,3,0.0,23.246,0.0,0,0,20000,0.0,5,4485.147,100.0,1.0,0,0,1,0.576,5,3167.154,91.466,1.0,0,0,1,0.0,5,3375.142,71.329,1.0,0,0,1,4.014,7,0.0,0.0,1.0,0,0,0,3.192,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,4.716,1.0,0,0,0,5.294,2,0,17.994,1.0,10,200,0,19.951,3,0.0,33.761,0.001,0,0,20000,0.0,5,3432.072,100.0,1.0,0,0,1,9.868,5,3502.072,100.0,1.0,0,0,1,12.24,5,3363.178,100.0,1.0,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,3.43,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,7,1,0,1.936,1.0,0,0,0,5.64,2,0,0.0,1.0,10,200,0,0.0,3,0.0,42.611,0.0,0,0,20000,7.913,5,4153.69,99.454,1.0,0,0,1,0.0,5,5722.416,68.143,1.0,0,0,1,0.0,5,5018.552,63.453,1.0,0,0,1,0.0,7,0.0,8.084,1.0,0,0,0,2.229,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,27,1,0,11.915,1.0,0,0,0,11.093,2,0,7.833,1.0,40,1000,0,0.0,3,0.0,19.754,0.004,0,0,20000,0.0,5,1958.754,58.338,1.0,0,0,1,1.609,5,1513.754,49.227,1.0,0,0,1,24.952,5,1134.231,19.429,1.0,0,0,1,0.0,5,1251.446,23.272,1.0,0,0,1,6.951,5,1938.388,20.779,1.0,0,0,1,15.987,5,1456.079,47.876,1.0,0,0,1,0.0,5,1611.25,35.939,1.0,0,0,1,0.0,5,1817.315,50.425,1.0,0,0,1,0.0,5,1100.552,65.126,1.0,0,0,1,9.11,5,2196.447,47.646,1.0,0,0,1,0.0,5,2096.553,45.291,1.0,0,0,1,0.0,5,1480.814,58.862,1.0,0,0,1,2.48,5,1733.828,48.018,1.0,0,0,1,2.224,5,2021.891,42.66,1.0,0,0,1,2.566,5,1113.992,58.741,1.0,0,0,1,0.0,5,1689.177,59.786,1.0,0,0,1,2.853,5,2328.278,36.921,1.0,0,0,1,0.0
